TCGA-18-3406-01A,TCGA-18-3407-01A,TCGA-18-3408-01A,TCGA-18-3409-01A,TCGA-18-3410-01A,TCGA-18-3411-01A,TCGA-18-3412-01A,TCGA-18-3414-01A,TCGA-18-3415-01A,TCGA-18-3416-01A,TCGA-18-3417-01A,TCGA-18-3419-01A,TCGA-18-3421-01A,TCGA-18-4083-01A,TCGA-18-4086-01A,TCGA-18-4721-01A,TCGA-18-5592-01A,TCGA-18-5595-01A,TCGA-21-1070-01A,TCGA-21-1071-01A,Gene_ID
3.25701061820602,3.79371904535463,2.55436782614558,3.05057134911675,4.48447974775523,3.38609355836741,4.13960864978743,3.40780139896326,3.3990069864724,2.92848402849199,2.75924107175728,3.55420817553289,3.80424978850371,2.74185524833065,2.614780504999,3.40184887473608,4.47632983775714,4.7761197839178,3.35367615775164,3.59109293363433,AACS
2.37784561029697,2.46696638427308,4.50769317236394,3.65872561906435,0.741488559249812,1.88080305163819,6.12956534534745,4.02555154379889,3.05246806395428,2.3007094716501,1.40784217821151,5.31271599223503,5.00723587476766,4.87388700419836,3.83665130019982,1.45675359107674,6.13066322177711,2.04858495757305,1.65122394298988,3.67231218498168,AADAC
0.209515751092663,0.101515615491244,0.981560432296056,0.786094467629043,0.0172092900322231,0.394953084696361,3.76073192136901,2.8669870819397,0.0220481651801732,0.0226163790673486,0,0.351176002702812,0,2.47744419822099,1.84414458105934,0.292310588204426,0.328951323912009,0.724213686757358,0,0.0833835877100825,AADACL2
0.893595197878348,2.00252250976871,4.48088550264493,3.4494557271723,2.61546338184181,2.04327450341953,1.95423354074625,2.93995996503921,1.59979385212224,0.313594146572391,1.86183629224025,3.22881869049588,1.56027474307041,4.19434712994188,2.93249588029309,3.61656942730662,3.97772869215224,2.67509327382029,1.50436615061227,2.84835753523847,AADAT
4.44330826916554,5.49609798664539,5.61889054066322,5.36388593834013,6.3174650744489,5.91355725116683,6.1397396067027,6.31138140837094,5.99668249842457,5.42273085988685,5.83158087065436,5.8475359720137,5.71892872809896,5.75908657425182,5.96430851871211,6.19354113026688,5.45904794189669,5.49469400959577,5.11387549199324,6.2885006835429,AAGAB
1.47144761637739,3.27166471097723,3.15078711056836,2.86130034702039,2.50189767732956,2.01792190799726,1.94560770318137,3.32554472246876,2.54996482515219,2.85401560132665,2.33511161516605,3.27027476646099,1.39429462049466,2.94822704387917,2.74751630186485,3.14597085485923,3.29033592843936,3.09479344385362,3.15317300531561,4.58585188846333,AAK1
1.94695538664312,2.18596166492551,2.85664712948448,3.11310036255798,2.87456092286134,1.80405355896735,2.347353841753,2.58243557269212,2.39884286045555,1.59469185650949,2.16085566549316,1.94140684110915,1.69710657447698,2.36991311253911,1.67802682018815,2.027755638907,2.86925946319475,2.68582804657398,2.2202680353087,2.76317783469014,AAMDC
5.9132700138216,6.87392636576882,6.47436303052213,7.39669382311309,7.34067886910857,7.13571646750184,7.22003387790542,7.39452871837035,6.70940920097114,5.87376645270789,6.40932474037603,7.19569405552771,6.24522372477291,6.02167959434376,6.5919531272758,7.18419696804206,7.87924688786657,7.59937582172531,6.22732713485042,7.45697448667875,AAMP
0.395172505995779,0.394184847236785,0.222433640605915,0.314290483987996,0.190678065617533,0.309059742501585,0.202135580889849,0.730052977523576,0.284514133244245,0.801655337889133,0.701149793233999,0.571531198413532,0.365916453858061,0.288063200325316,0.446467986097326,0.0922074380970889,0.335597587641937,0.136060106880266,0.453754606851698,0.795185098594877,AANAT
4.36770653711636,5.53557710553859,5.80056344749775,6.46699737077943,6.74427279244824,5.49405073010975,5.1529053973075,6.40822952359141,5.1010280907255,5.05376300930399,5.05667456093856,5.94877369891442,5.16213348377568,5.67289484865747,5.54863390283677,5.93315005934254,5.97369851414779,5.76137038560263,5.37658558877973,5.84001751577125,AAR2
